시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202302,18,"6,300",14,2018.0,문화의길 15,217.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202302,24,"2,700",12,2006.0,해안대로 367,215.0,-,-,-,중개거래,경남 창원시 마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,35.0,202302,25,"4,000",11,1999.0,월영동13길 9,214.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,34.4362,202302,27,"15,500",26,2019.0,동서동2길 60,211.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,30.42,202302,28,"2,300",4,2006.0,해안대로 367,210.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202303,3,"2,500",8,2006.0,해안대로 367,206.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202303,3,"2,030",15,1999.0,해안대로 15,207.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,26.6118,202303,11,"10,700",19,2019.0,동서동2길 60,202.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202303,9,"4,250",10,2003.0,월영동로 7,203.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,50,50,0,리치클Ⅱ,22.34,202303,7,"4,990",6,1997.0,아구찜길 7,205.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202303,9,"4,020",10,2003.0,월영동로 7,204.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중성동,34-6,34,6,창동스카이아파트,49.91,202303,14,"10,700",3,2013.0,북성로 6-1,200.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,36.9,202303,28,"3,700",10,2003.0,자산삼거리로 2-1,193.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,67-17,67,17,아카데미텔,24.485,202303,25,"1,800",3,1997.0,월영동북로 12,195.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202303,27,"2,500",6,1999.0,월영동13길 9,194.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,23.45,202303,3,"2,900",8,1999.0,해안대로 15,208.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월남동4가,3-2,3,2,장원빌딩,31.39,202303,11,"5,400",7,2004.0,3·15대로 34,201.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,32.8,202303,30,"3,200",12,1998.0,합포남2길 6,192.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,31.56,202303,3,"2,970",9,2006.0,해안대로 367,209.0,-,-,-,중개거래,경남 창원시 마산합포구
경상남도 창원시 마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,202303,23,"2,000",1,2002.0,문화남11길 144,197.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 대창동,67,67,0,성우유니빌,28.2,202303,18,"4,000",8,2003.0,월영북로 61,198.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월남동2가,4-1,4,1,씨티빌오피스텔,26.6836,202303,15,"2,900",13,2002.0,3·15대로 77,199.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,202303,23,"2,000",3,2002.0,문화남11길 144,196.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.2363,202304,19,"9,900",16,2019.0,동서동2길 60,179.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202304,19,"6,300",16,2018.0,문화의길 15,178.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,41.2702,202304,20,"7,300",16,2018.0,문화의길 15,177.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,41.2702,202304,20,"7,300",12,2018.0,문화의길 15,176.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202304,1,"2,900",4,2003.0,중앙북7길 7,191.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,36-18,36,18,동원오피스텔,30.78,202304,3,"2,500",6,2004.0,산호남2길 1,190.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,23.2698,202304,4,"9,600",25,2019.0,동서동2길 60,189.0,-,-,20230410,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,23.2698,202304,7,"9,600",25,2019.0,동서동2길 60,188.0,-,-,-,중개거래,경남 김해시 경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202304,12,"2,400",4,2006.0,해안대로 367,187.0,-,-,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202304,12,"6,000",4,2015.0,3·15대로 353,186.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,32.8,202304,15,"2,700",10,2006.0,해안대로 367,185.0,-,-,-,중개거래,경남 창원성산구
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202304,17,"4,898",6,2017.0, ,184.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202304,17,"4,606",6,2017.0, ,183.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202304,17,"4,896",9,2017.0, ,182.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,32.615,202304,17,"5,083",9,2017.0, ,181.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202304,18,"2,300",4,2006.0,해안대로 367,180.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 창포동3가,4-4,4,4,창포 프리텔,28.56,202304,28,"3,200",5,2002.0,문화동11길 14,164.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202304,28,"3,000",7,1999.0,월영동13길 9,165.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202304,28,"3,500",10,2003.0,월영동로 7,166.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202304,24,"3,000",3,2003.0,중앙북7길 7,167.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,29.88,202304,24,"2,300",6,2003.0,자산삼거리로 2-1,168.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 대창동,67,67,0,성우유니빌,36.6,202304,23,"4,100",3,2003.0,월영북로 61,169.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202304,21,"2,700",5,2006.0,해안대로 367,170.0,-,-,20230425,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202304,21,"2,700",7,2006.0,해안대로 367,171.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202304,21,"2,700",5,2006.0,해안대로 367,172.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.6817,202304,21,"9,000",13,2019.0,동서동2길 60,173.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202304,20,"5,000",15,2018.0,문화의길 15,174.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202304,20,"5,000",19,2018.0,문화의길 15,175.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,33.2711,202304,29,"5,900",6,2016.0,동촌길 185,163.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,29.04,202305,9,"3,600",12,1999.0,해안대로 15,160.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202305,3,"2,600",5,2006.0,해안대로 367,162.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202305,4,"2,400",10,2006.0,해안대로 367,161.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202305,21,"3,500",5,2003.0,월영동로 7,156.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월남동2가,4-1,4,1,씨티빌오피스텔,24.2775,202305,30,"2,000",10,2002.0,3·15대로 77,149.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,17-150,17,150,삼광프리존,27.0075,202305,27,"2,000",9,2003.0,합포로 102,150.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,17-150,17,150,삼광프리존,27.0075,202305,27,"2,000",10,2003.0,합포로 102,151.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,26.0514,202305,24,"5,450",7,2016.0,동촌길 185,152.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202305,22,"3,900",5,2003.0,중앙북7길 7,153.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202305,21,"3,730",11,2003.0,월영동로 7,154.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202305,21,"3,700",7,2003.0,월영동로 7,155.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202305,16,"3,500",8,1999.0,월영동13길 9,158.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202305,20,"5,800",11,2018.0,문화의길 15,157.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,37.8,202305,11,"3,600",10,1998.0,합포남2길 6,159.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,202306,1,"1,200",2,2002.0,문화남11길 144,148.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,28.0,202306,5,"3,600",8,1999.0,월영동13길 9,147.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,316-1,316,1,상지솔리움,50.14,202306,7,"4,700",8,2003.0,해안대로 389,146.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,24.744,202306,12,"5,800",4,2017.0,해안대로 376,145.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202306,12,"2,600",11,2006.0,해안대로 367,144.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,31.0123,202306,16,"13,900",22,2019.0,동서동2길 60,140.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.2363,202306,14,"10,300",15,2019.0,동서동2길 60,141.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,29.04,202306,13,"4,100",8,1999.0,해안대로 15,142.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202306,13,"3,000",12,1999.0,월영동13길 9,143.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 월남동2가,4-1,4,1,씨티빌오피스텔,21.9225,202306,30,"2,450",5,2002.0,3·15대로 77,138.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중앙동2가,3-6,3,6,희가로플러스,35.0461,202306,30,"8,100",5,2011.0,3·15대로 185,137.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202306,29,"2,800",6,2006.0,해안대로 367,139.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,14-5,14,5,(14-5),25.08,202307,7,"2,450",2,2002.0,산호북4길 11,136.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,23.45,202307,19,"2,900",7,1999.0,해안대로 15,132.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,22.38,202307,12,"2,900",13,1999.0,해안대로 15,133.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202307,12,"3,000",4,2003.0,중앙북7길 7,134.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202307,8,"2,830",3,2003.0,중앙북7길 7,135.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 창동,3-1,3,1,창동 오피스텔,36.105,202307,27,"3,500",9,2003.0,북성로 5,130.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,54.8355,202307,21,"21,000",25,2019.0,동서동2길 60,131.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,202308,7,"3,820",8,1999.0,해안대로 15,128.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202308,4,"3,000",15,1999.0,해안대로 15,129.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 상남동,105-14,105,14,선우아트빌,34.44,202308,28,"3,300",7,2005.0,노산남7길 25,116.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월포동,2-12,2,12,시티파크,25.8,202308,26,"3,900",3,2011.0,반월동6길 12-13,117.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,202308,25,"2,100",5,2002.0,문화남11길 144,118.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 신포동2가,85-6,85,6,기전씨티텔,37.08,202308,18,"2,400",6,1998.0,동서동2길 41,119.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,37.8,202308,18,"3,400",8,1998.0,합포남2길 6,120.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,35.0,202308,15,"4,900",10,1999.0,월영동13길 9,121.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202308,13,"2,400",4,1999.0,월영동13길 9,122.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,28.0,202308,11,"3,000",9,1999.0,월영동13길 9,123.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월포동,2-12,2,12,시티파크,28.5,202308,11,"3,200",3,2011.0,반월동6길 12-13,124.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,32.8,202308,10,"3,570",8,1998.0,합포남2길 6,125.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,26.0514,202308,8,"4,800",4,2016.0,동촌길 185,126.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,26.0514,202308,8,"4,800",4,2016.0,동촌길 185,127.0,-,-,20230818,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202308,28,"3,200",12,1999.0,월영동13길 9,115.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,972",4,2023.0, ,108.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,758",4,2023.0, ,109.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202309,7,"2,500",12,2006.0,해안대로 367,110.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,865",6,2023.0, ,99.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,972",3,2023.0, ,103.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"21,186",3,2023.0, ,102.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,865",4,2023.0, ,101.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"21,186",5,2023.0, ,100.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,28.0,202309,7,"3,500",12,1999.0,월영동13길 9,111.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,758",5,2023.0, ,106.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,972",5,2023.0, ,105.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,865",5,2023.0, ,107.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,758",6,2023.0, ,104.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,972",6,2023.0, ,98.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"21,186",6,2023.0, ,97.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,865",7,2023.0, ,96.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,758",7,2023.0, ,95.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,972",7,2023.0, ,94.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"21,186",7,2023.0, ,93.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,437",2,2023.0, ,92.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,384",2,2023.0, ,91.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"20,758",2,2023.0, ,90.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,598",2,2023.0, ,89.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,58.964,202309,13,"20,865",3,2023.0, ,88.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.3496,202309,13,"20,758",3,2023.0, ,87.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,460-28,460,28,덕산세영오피스텔,59.77,202309,13,"21,186",4,2023.0, ,86.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202309,17,"3,550",7,2003.0,월영동로 7,85.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 월남동2가,4-1,4,1,씨티빌오피스텔,19.8,202309,18,"2,250",7,2002.0,3·15대로 77,84.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202309,27,"2,150",12,2006.0,해안대로 367,83.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,202309,1,"3,400",12,1999.0,해안대로 15,114.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,58-3,58,3,경민시티텔,37.36,202309,7,"5,100",12,1998.0,해안대로 97,113.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,42.99,202309,7,"9,100",9,2017.0,해안대로 376,112.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,36.15,202310,20,"4,300",14,1999.0,해안대로 15,77.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 산호동,6-4,6,4,SQUARE_B,23.422,202310,24,"12,932",20,2023.0,용마로 106,75.0,-,-,-,중개거래,경남 창원시마산합포구
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,24.744,202310,27,"6,100",7,2017.0,해안대로 376,74.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202310,19,"5,000",4,2015.0,3·15대로 353,78.0,-,-,-,중개거래,경남 창원성산구
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,22.38,202310,5,"2,750",11,1999.0,해안대로 15,81.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 신포동2가,85-6,85,6,기전씨티텔,47.34,202310,4,"5,950",11,1998.0,동서동2길 41,82.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202310,15,"2,600",4,1999.0,월영동13길 9,79.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,34.3875,202310,10,"4,500",5,2003.0,월영동로 7,80.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,322,322,0,중앙마린파이브아파트,40.92,202310,23,"8,500",3,2014.0,오동동14길 67,76.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202310,31,"3,000",10,1999.0,해안대로 15,73.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202311,2,"3,500",3,2015.0,3·15대로 353,71.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202311,2,"3,800",2,2015.0,3·15대로 353,72.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,41.2702,202311,6,"9,500",18,2018.0,문화의길 15,68.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,67.13,202311,30,"13,030",6,2009.0,문화동10길 10,56.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,43.9,202311,30,"8,522",6,2009.0,문화동10길 10,55.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,337-75,337,75,파인하우스,48.47,202311,23,"7,500",6,2011.0,합포동3길 8,61.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,337-75,337,75,파인하우스,54.5,202311,23,"8,300",6,2011.0,합포동3길 8,60.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 산호동,337-75,337,75,파인하우스,47.27,202311,23,"5,500",7,2011.0,합포동3길 8,59.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,21.95,202311,30,"4,260",4,2009.0,문화동10길 10,52.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,43.9,202311,30,"8,522",5,2009.0,문화동10길 10,58.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,43.9,202311,30,"8,522",5,2009.0,문화동10길 10,57.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,21.95,202311,30,"4,260",2,2009.0,문화동10길 10,53.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,21.95,202311,30,"4,260",4,2009.0,문화동10길 10,51.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창포동3가,2-2,2,2,폴라리스빌,21.95,202311,30,"4,260",5,2009.0,문화동10길 10,54.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 오동동,28-1,28,1,오동동 다:숲,57.6246,202311,4,"12,300",3,2017.0,합포로 99,69.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.098,202311,13,"4,500",4,2003.0,3·15대로 47,67.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,26.6118,202311,3,"9,200",13,2019.0,동서동2길 60,70.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,29.82,202311,15,"3,400",4,2003.0,자산삼거리로 2-1,66.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202311,15,"6,500",9,2015.0,3·15대로 353,65.0,-,-,-,직거래,-
경상남도 창원시 마산합포구 창동,3-1,3,1,창동 오피스텔,34.365,202311,18,"2,750",10,2003.0,북성로 5,64.0,-,-,-,중개거래,경남 창원성산구
