시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201704,22,"        13,200",4,2015.0, ,,,,,,
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,201704,25,"         4,100",8,2004.0,양덕서8길 6,,,,,,
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,26.07,201704,15,"         3,000",10,1991.0,합포로 274,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,21.88,201704,17,"         4,000",2,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 구암동,90-23,90,23,동남프라자,32.54,201705,31,"         5,200",6,2005.0,3·15대로 954,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201705,4,"         3,600",4,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201705,29,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201705,26,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,201705,4,"         3,500",3,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,25.57,201705,4,"         3,600",4,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201705,4,"         3,600",3,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201705,10,"         7,700",4,2005.0,해안대로 607,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.48,201706,26,"        16,880",8,,호원로 223,,,,,,
경상남도 창원마산회원구 석전동,239-1,239,1,C.K 밸리 1,37.0,201706,16,"         5,300",2,2004.0,석전동14길 47,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201706,15,"         4,000",9,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201706,5,"        13,700",5,2016.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,21.23,201706,7,"         3,100",3,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201706,20,"         4,500",10,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201706,11,"         8,000",3,2005.0,해안대로 607,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,6,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201707,4,"         3,780",10,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,62.64,201707,26,"         9,000",2,2003.0,회성남18길 9,,,,,,
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,24.78,201707,11,"         4,500",2,2003.0,합성옛길 37-3,,,,,,
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,39.16,201707,7,"         5,300",6,2003.0,합성옛길 37-3,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,19,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,6,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,19,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,19,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201707,6,"        13,200",2,2015.0, ,,,,,,
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,62.64,201708,25,"        11,000",4,2003.0,회성남18길 9,,,,,,
경상남도 창원마산회원구 석전동,258-1,258,1,덕강빌딩,39.09,201708,14,"         4,150",6,1996.0,석전동7길 7,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,201708,9,"         7,400",8,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201708,12,"        15,200",16,2016.0, ,,,,,,
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,40.54,201708,25,"         8,400",2,2012.0,양덕남9길 20,,,,,,
경상남도 창원마산회원구 구암동,90-23,90,23,동남프라자,32.54,201709,12,"         5,700",5,2005.0,3·15대로 954,,,,,,
경상남도 창원마산회원구 석전동,223-2,223,2,석전동 다움 아파트,63.96,201709,29,"        12,000",8,2017.0,석전동15길 40,,,,,,
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,44.02,201709,2,"         6,100",6,2003.0,합성남8길 67,,,,,,
경상남도 창원마산회원구 양덕동,59-2,59,2,현대오피스텔,36.54,201710,12,"         1,128",5,1994.0,양덕로 119,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.52,201710,31,"         5,500",11,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201710,10,"        16,376",4,,호원로 223,,,,,,
경상남도 창원마산회원구 석전동,223-2,223,2,석전동 다움 아파트,63.96,201710,10,"        16,100",7,2017.0,석전동15길 40,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201710,13,"         6,900",3,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 합성동,133-3,133,3,백화 하이빌,34.77,201711,7,"         6,000",8,1998.0,3·15대로 828-1,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,33.54,201711,15,"        13,586",4,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,22.68,201711,17,"         3,100",14,2003.0,봉양로 13,,,,,,
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,27.72,201711,27,"         4,500",3,2003.0,합성옛길 37-3,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,39.8,201711,23,"         8,000",6,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,42.82,201711,2,"         6,300",6,2003.0,합성남8길 67,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.89,201711,30,"        19,432",14,,호원로 223,,,,,,
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,79.49,201711,29,"         8,000",10,1996.0,양덕옛2길 73,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,28.02,201711,27,"         6,500",3,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,25.84,201712,19,"        11,102",11,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,43.45,201801,23,"        10,000",9,2013.0,양덕로 13,,,,,,
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201801,23,"         8,000",5,2013.0,양덕로 13,,,,,,
경상남도 창원마산회원구 구암동,90-23,90,23,동남프라자,32.54,201801,24,"         3,900",7,2005.0,3·15대로 954,,,,,,
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,47.69,201802,22,"         8,200",2,2003.0,회성남18길 9,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201802,5,"        16,376",5,,호원로 223,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,27.85,201802,28,"        12,074",17,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201802,23,"        10,691",3,2018.0, ,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,25.33,201802,27,"        10,465",6,2018.0, ,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.04,201803,23,"        10,778",5,2018.0, ,,,,,,
경상남도 창원마산회원구 구암동,90-23,90,23,동남프라자,32.54,201803,22,"         3,800",7,2005.0,3·15대로 954,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,201803,21,"         5,500",5,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,84.99,201803,20,"        16,500",2,2012.0,양덕남9길 20,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,25.57,201803,21,"         3,600",2,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.04,201803,26,"        10,130",15,2018.0, ,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201804,18,"         4,800",6,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201804,20,"        10,500",2,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.48,201804,24,"        16,000",3,,호원로 223,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,28.02,201804,17,"        10,000",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,34.64,201804,3,"        14,882",14,2018.0, ,,,,,,
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,34.36,201804,2,"         4,100",8,1996.0,양덕옛2길 73,,,,,,
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,40.43,201804,3,"         8,450",2,2012.0,양덕남9길 20,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,54.78,201804,16,"        15,318",3,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,54.78,201804,16,"        15,318",2,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,201805,31,"         3,600",2,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,201806,10,"         3,750",11,1996.0,양덕옛2길 73,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.04,201806,19,"        11,210",3,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201806,14,"        14,000",13,,호원로 223,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201806,14,"        14,000",13,,호원로 223,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201806,14,"        14,000",7,,호원로 223,,,,,,
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,26.07,201806,13,"         2,300",12,1991.0,합포로 274,,,,,,
경상남도 창원마산회원구 구암동,90-23,90,23,동남프라자,32.54,201807,31,"         5,400",4,2005.0,3·15대로 954,,,,,,
경상남도 창원마산회원구 양덕동,59-2,59,2,현대오피스텔,50.31,201807,9,"         3,500",5,1994.0,양덕로 119,,,,,,
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,35.64,201807,31,"         6,000",2,2003.0,회성남18길 9,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,36.02,201808,28,"        15,001",10,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,64.95,201808,27,"        19,000",2,2018.0, ,,,,,,
경상남도 창원마산회원구 회원동,236-2,236,2,회원빌라,29.52,201809,14,"         1,600",5,1998.0,회원서1길 36,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201810,17,"        10,691",2,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,32.9,201810,18,"         5,200",4,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,39.05,201810,10,"         6,400",8,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,24.96,201810,5,"         3,800",3,2005.0,북성로 178,,,,,,
경상남도 창원마산회원구 내서읍 상곡리,159,159,0,광민빌라,73.55,201810,22,"        16,000",1,2015.0,상곡로 94,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.06,201810,17,"        13,000",2,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,37.5,201811,29,"         4,500",10,2005.0,북성로 178,,,,,,
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,27.18,201811,2,"         2,650",12,1991.0,합포로 274,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,28.02,201811,6,"         5,141",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,28.02,201811,6,"         5,141",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,28.02,201811,6,"         5,141",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201811,21,"         8,500",8,2005.0,해안대로 607,,,,,,
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,201811,2,"         3,500",7,2004.0,양덕서8길 6,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",2,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201811,6,"         4,947",4,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201812,19,"         8,500",11,2005.0,해안대로 607,,,,,,
경상남도 창원마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.33,201812,28,"        15,000",7,2016.0,양덕남8길 5,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201812,31,"         9,574",2,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.33,201812,28,"        15,000",3,2016.0,양덕남8길 5,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201901,10,"        13,000",13,,호원로 223,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.06,201901,13,"        14,000",3,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.93,201901,15,"        16,500",5,,호원로 223,,,,,,
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,201901,24,"         2,200",9,1996.0,양덕옛2길 73,,,,,,
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.28,201901,30,"        15,000",7,2016.0,회원동서로 8,,,,,,
경상남도 창원마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.88,201901,20,"         6,600",3,2013.0,죽암로 77-13,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,65.0,201902,19,"        16,000",3,2018.0, ,,,,,,
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201903,14,"        12,000",4,2016.0, ,,,,,,
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,43.45,201903,14,"        10,300",8,2013.0,양덕로 13,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,33.54,201903,19,"        12,000",9,2018.0, ,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,201903,4,"         5,300",11,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201904,23,"         3,550",2,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,22.68,201904,2,"         3,200",4,2003.0,봉양로 13,,,,,,
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,31.08,201904,13,"         3,000",8,2003.0,합성옛길 37-3,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201904,12,"         9,300",3,2015.0, ,,,,,,
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,35.64,201904,5,"         6,400",2,2003.0,회성남18길 9,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,201904,22,"         5,553",9,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201904,15,"         9,200",2,2018.0, ,,,,,,
경상남도 창원마산회원구 합성동,133-3,133,3,백화 하이빌,25.94,201904,11,"         2,950",9,1998.0,3·15대로 828-1,,,,,,
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201905,2,"        12,200",5,2016.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,21.23,201905,7,"         3,100",3,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,42.73,201905,3,"         9,000",3,2012.0,양덕남9길 20,,,,,,
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,60.75,201905,2,"         8,000",11,2005.0,북성로 178,,,,,,
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,39.0,201905,22,"         5,000",8,2005.0,북성로 178,,,,,,
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,70.58,201906,21,"         6,500",4,2000.0,석전동15길 39,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,32.28,201906,3,"         5,500",4,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201907,15,"         5,000",5,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,31.5,201907,16,"         4,100",5,2003.0,봉양로 13,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201907,19,"         4,300",4,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.48,201908,5,"        14,000",7,,호원로 223,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.4,201910,8,"         3,400",6,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201910,26,"         7,450",4,2015.0, ,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,201910,2,"         3,200",5,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201911,8,"         6,400",11,2005.0,해안대로 607,,,,,,
경상남도 창원마산회원구 석전동,223-2,223,2,석전동 다움 아파트,84.62,201911,28,"        19,000",8,2017.0,석전동15길 40,,,,,,
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,35.7,201911,23,"         4,000",3,2003.0,합성남8길 67,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,201911,12,"         6,000",10,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201911,11,"         3,200",6,2004.0,양덕북4길 56,,,,,,
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,35.19,201912,11,"         6,000",5,2003.0,봉양로 13,,,,,,
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,43.45,201912,27,"         8,000",8,2013.0,양덕로 13,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,202001,17,"         6,300",4,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.04,202001,16,"         8,100",14,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,202001,29,"         7,450",2,2015.0, ,,,,,,
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,28.12,202001,31,"         3,850",4,2003.0,합성남8길 67,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202001,21,"         3,000",11,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.04,202001,16,"         8,100",14,2018.0, ,,,,,,
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.48,202001,29,"        12,900",11,,호원로 223,,,,,,
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,39.6,202002,18,"         4,900",4,2000.0,석전동15길 39,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,202002,1,"         3,000",8,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,56.24,202002,26,"         7,500",6,2003.0,합성남8길 67,,,,,,
경상남도 창원마산회원구 석전동,223-2,223,2,석전동 다움 아파트,84.62,202003,20,"        19,500",7,2017.0,석전동15길 40,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,202004,14,"         5,700",12,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202004,20,"         4,600",13,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,42.73,202004,17,"         9,300",3,2012.0,양덕남9길 20,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.52,202005,26,"         4,500",11,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,202005,28,"         5,700",8,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,27.72,202005,8,"         4,200",6,2003.0,합성옛길 37-3,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,21.88,202005,25,"         2,000",4,2002.0,3·15대로 488,,,,,,
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202005,18,"         5,100",9,2003.0,양덕동2길 17,,,,,,
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,202006,22,"         7,500",7,2013.0,양덕로 13,,,,,,
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,49.18,202006,16,"        13,938",6,2016.0, ,,,,,,
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,21.88,202006,27,"         2,400",6,2002.0,3·15대로 488,,,,,,
경상남도 창원시 마산회원구 구암동,90-23,90,23,동남프라자,32.54,202007,22,"3,950",5,2005.0,3·15대로 954,27.0,-,-,20200730,-,-
경상남도 창원시 마산회원구 구암동,90-23,90,23,동남프라자,32.54,202007,22,"3,950",5,2005.0,3·15대로 954,26.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),30.97,202008,31,"3,050",3,2000.0,석전동15길 39,23.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202008,17,"7,000",7,2013.0,양덕로 13,25.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,43.2,202008,19,"5,200",10,1996.0,양덕옛2길 73,24.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,202009,24,"3,800",8,2004.0,양덕서8길 6,21.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,25.65,202009,24,"4,100",7,2004.0,양덕서8길 6,20.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,31.5,202009,23,"3,400",13,2003.0,봉양로 13,22.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202010,26,"12,200",15,2016.0, ,19.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",6,2013.0,양덕로 13,13.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",5,2013.0,양덕로 13,15.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",4,2013.0,양덕로 13,16.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",4,2013.0,양덕로 13,12.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202011,26,"11,000",5,2016.0, ,10.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,34.36,202011,23,"2,800",8,1996.0,양덕옛2길 73,11.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",4,2013.0,양덕로 13,14.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202011,20,"7,428",4,2013.0,양덕로 13,17.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202011,17,"2,400",8,2003.0,봉양로 13,18.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 상곡리,159,159,0,광민빌라,76.74,202012,24,"14,000",1,2015.0,상곡로 94,6.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 상곡리,159,159,0,광민빌라,73.55,202012,24,"14,000",1,2015.0,상곡로 94,5.0,-,-,20210111,-,-
경상남도 창원시 마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,202012,25,"3,500",5,2004.0,양덕북4길 56,4.0,-,-,-,-,-
