시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 회원동,668-8,0668,0008,삼성,49.45,41.09,201607,11,"        10,000",3,1982,회원북24길 42
경상남도 창원마산회원구 회원동,467-1,0467,0001,새한,55.44,31.3,201704,11,"         9,200",1,1980,회원남19길 15
경상남도 창원마산회원구 회원동,493-1,0493,0001,새한2,39.93,27.5,201704,3,"         7,600",2,1980,회원남17길 9
경상남도 창원마산회원구 회원동,493-1,0493,0001,새한2,33.42,23.6,201705,1,"         7,110",1,1980,회원남17길 9
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201608,15,"         8,250",2,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201612,6,"         7,610",3,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201612,15,"         5,100",2,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201702,17,"         7,340",3,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201703,10,"         6,610",2,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201703,28,"         6,610",3,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201706,19,"         6,610",1,1980,회원남20길 32
경상남도 창원마산회원구 회원동,671-4,0671,0004,신일,61.2,55.12,201703,1,"        10,800",2,1984,회원천남길 50
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,52.325,35.57,201609,7,"         8,400",2,1983,회원남33길 34
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,35.57,201609,9,"         9,200",1,1983,회원남33길 34
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,31.88,201612,7,"         8,920",3,1983,회원남33길 34
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,35.57,201612,12,"         8,000",2,1983,회원남33길 34
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,35.57,201703,11,"         7,800",1,1983,회원남33길 34
경상남도 창원마산회원구 회원동,643-1,0643,0001,용하힐탑빌라,112.155,59.1,201607,18,"        15,500",2,1990,무학로 574
경상남도 창원마산회원구 회원동,643-1,0643,0001,용하힐탑빌라,98.415,51.6,201705,17,"        15,400",4,1990,무학로 574
경상남도 창원마산회원구 회원동,2-58,0002,0058,전원,35.1,33.2,201608,1,"         4,100",2,1980,회원동31길 39
경상남도 창원마산회원구 회원동,2-58,0002,0058,전원,40.62,36,201611,15,"         4,450",1,1980,회원동31길 39
경상남도 창원마산회원구 회원동,658-10,0658,0010,조은리더스빌,75.16,40.57,201610,19,"        14,500",3,2001,회원남로 12
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,49.05,6.95,201609,2,"         7,000",2,1984,회원서10길 13
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,48.6,6.95,201611,16,"         6,600",1,1984,회원서10길 13
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,49.05,6.95,201702,14,"         8,000",3,1984,회원서10길 13
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,48.6,6.95,201703,24,"         8,300",2,1984,회원서10길 13
경상남도 창원마산회원구 회원동,27-1,0027,0001,청송빌라,75.25,36.17,201703,4,"        16,000",3,2004,회원동12길 92
경상남도 창원마산회원구 회원동,647-7,0647,0007,청송주택,50.94,41.7,201609,10,"         8,400",2,1985,무학로 555
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201704,17,"         9,000",2,1981,회원북26길 45
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201608,5,"         6,700",1,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201701,8,"         7,000",1,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201702,21,"         8,500",1,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201702,22,"         9,500",1,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201705,4,"         7,300",1,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201608,4,"        19,300",3,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201609,27,"        17,500",2,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201610,7,"        19,000",2,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201703,16,"        18,000",1,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201703,21,"        19,000",2,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201703,31,"        18,000",4,2014,회원북13길 142
경상남도 창원마산회원구 회원동,25-19,0025,0019,회원(25-19),38.35,23.1,201611,10,"         6,900",2,1982,회원동19길 16
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.74,35.69,201608,23,"         9,900",1,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),45.36,35.69,201610,7,"         6,905",2,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,659-9,0659,0009,회원주택,49.05,42.71,201610,3,"         8,350",3,1983,회원남31길 33
경상남도 창원마산회원구 회원동,659-9,0659,0009,회원주택,49.5,42.71,201703,9,"         9,000",3,1983,회원남31길 33
